orderId,paymentMethodId,transactionAmount,transactionFailed,transactionId,paymentMethodIssuer,paymentMethodProvider,paymentMethodRegistrationFailure,paymentMethodType,orderAmount,orderShippingAddress,orderState,fraudulent,customerBillingAddress,customerDevice,customerEmail,customerIPAddress,customerPhone
8id3sg,qkhsgv41q,41,False,zrro6kto,Vertex Bancorp,Maestro,False,paypal,41,"4264 Traci Mountains Suite 245
East Trevor, NC 37274-0975",pending,False,"4264 Traci Mountains Suite 245
East Trevor, NC 37274-0975",s7dtery2p2f00b7qnwvv,briana34@gmail.com,f793:509a:b82a:f556:b199:c649:8ab3:3f0a,952-580-9304x38838
tex5rp,h2awlopgd,39,False,z292pjgq,Bulwark Trust Corp.,JCB 16 digit,False,apple pay,39,"4264 Traci Mountains Suite 245
East Trevor, NC 37274-0975",fulfilled,False,"4264 Traci Mountains Suite 245
East Trevor, NC 37274-0975",s7dtery2p2f00b7qnwvv,briana34@gmail.com,f793:509a:b82a:f556:b199:c649:8ab3:3f0a,952-580-9304x38838
z11a6h,h2awlopgd,29,False,7o924iwu,Bulwark Trust Corp.,JCB 16 digit,False,apple pay,29,"4264 Traci Mountains Suite 245
East Trevor, NC 37274-0975",fulfilled,False,"4264 Traci Mountains Suite 245
East Trevor, NC 37274-0975",s7dtery2p2f00b7qnwvv,briana34@gmail.com,f793:509a:b82a:f556:b199:c649:8ab3:3f0a,952-580-9304x38838
sqfq9g,gxjchyxfz,45,False,jjnhdzhb,Citizens First Banks,JCB 16 digit,False,paypal,45,"33328 Mendez Shore Apt. 328
North Miguelville, MT 05102-0874",fulfilled,False,"33328 Mendez Shore Apt. 328
North Miguelville, MT 05102-0874",szchbklzmzi87sa0oyz0,jonesandrea@gray.biz,120.215.98.17,+49(5)7226212913
lco8r4,gxjchyxfz,22,False,cmlxddnq,Citizens First Banks,JCB 16 digit,False,paypal,22,"214 Rachel Branch
East Gabriela, NJ 89474-5585",fulfilled,False,"33328 Mendez Shore Apt. 328
North Miguelville, MT 05102-0874",szchbklzmzi87sa0oyz0,jonesandrea@gray.biz,120.215.98.17,+49(5)7226212913
d1mfum,gxjchyxfz,29,False,kyzfj2ta,Citizens First Banks,JCB 16 digit,False,paypal,29,"369 Moreno Lock
Raytown, MS 71921-2845",fulfilled,False,"33328 Mendez Shore Apt. 328
North Miguelville, MT 05102-0874",szchbklzmzi87sa0oyz0,jonesandrea@gray.biz,120.215.98.17,+49(5)7226212913
d6sbjc,bkopk7uzs,51,True,o022s00u,Rose Bancshares,VISA 16 digit,False,card,51,"5769 Ronald Brook Suite 963
Lake Jasonfurt, MS 45350-9530",fulfilled,True,"5769 Ronald Brook Suite 963
Lake Jasonfurt, MS 45350-9530",1a88bvu79nax6873na08,kristina41@gmail.com,35.23.150.176,1-836-334-7673
d6sbjc,bkopk7uzs,51,False,w7ludkyz,Rose Bancshares,VISA 16 digit,False,card,51,"5769 Ronald Brook Suite 963
Lake Jasonfurt, MS 45350-9530",fulfilled,True,"5769 Ronald Brook Suite 963
Lake Jasonfurt, MS 45350-9530",1a88bvu79nax6873na08,kristina41@gmail.com,35.23.150.176,1-836-334-7673
izroq8,bwj2e7i76,36,False,ohw0eoga,Vertex Bancorp,Mastercard,False,card,36,"298 Stephanie Passage
Ortizhaven, WY 41473",fulfilled,True,"5769 Ronald Brook Suite 963
Lake Jasonfurt, MS 45350-9530",1a88bvu79nax6873na08,kristina41@gmail.com,35.23.150.176,1-836-334-7673
9spaf7,bwj2e7i76,60,False,uusnh2tp,Vertex Bancorp,Mastercard,False,card,60,"USCGC Smith
FPO AE 33964-3887",fulfilled,True,"5769 Ronald Brook Suite 963
Lake Jasonfurt, MS 45350-9530",1a88bvu79nax6873na08,kristina41@gmail.com,35.23.150.176,1-836-334-7673
8f7mcp,bwj2e7i76,52,False,0niv9sm2,Vertex Bancorp,Mastercard,False,card,52,"2079 Woods Unions
Brandibury, AR 18360-1093",fulfilled,True,"5769 Ronald Brook Suite 963
Lake Jasonfurt, MS 45350-9530",1a88bvu79nax6873na08,kristina41@gmail.com,35.23.150.176,1-836-334-7673
xwtnot,bwj2e7i76,68,False,by1ob38p,Vertex Bancorp,Mastercard,False,card,68,"USS Medina
FPO AA 42900",fulfilled,True,"5769 Ronald Brook Suite 963
Lake Jasonfurt, MS 45350-9530",1a88bvu79nax6873na08,kristina41@gmail.com,35.23.150.176,1-836-334-7673
iaousp,cm5dp45zh,51,False,h96uhgzk,Citizens First Banks,JCB 16 digit,False,apple pay,51,"5769 Ronald Brook Suite 963
Lake Jasonfurt, MS 45350-9530",fulfilled,True,"5769 Ronald Brook Suite 963
Lake Jasonfurt, MS 45350-9530",1a88bvu79nax6873na08,kristina41@gmail.com,35.23.150.176,1-836-334-7673
48pqsb,k5n97dkql,31,False,uzxl7bjx,Citizens First Banks,JCB 15 digit,False,card,31,"6790 Cassandra Loop
Davidton, ME 00036",fulfilled,False,"6790 Cassandra Loop
Davidton, ME 00036",9ytcxpehi6xw76g5qhhl,nolanalec@yahoo.com,b298:90c6:ce22:e0aa:5906:4ec3:d8c:a455,+00(2)1650962747
tprxxg,7am579wop,36,False,6vdayna1,Solace Banks,Maestro,False,card,36,"6790 Cassandra Loop
Davidton, ME 00036",fulfilled,False,"6790 Cassandra Loop
Davidton, ME 00036",9ytcxpehi6xw76g5qhhl,nolanalec@yahoo.com,b298:90c6:ce22:e0aa:5906:4ec3:d8c:a455,+00(2)1650962747
3j539y,7am579wop,42,False,3rc2nhqf,Solace Banks,Maestro,False,card,42,"32795 Gregory Tunnel Apt. 420
Patrickton, OR 99089-6477",fulfilled,False,"6790 Cassandra Loop
Davidton, ME 00036",9ytcxpehi6xw76g5qhhl,nolanalec@yahoo.com,b298:90c6:ce22:e0aa:5906:4ec3:d8c:a455,+00(2)1650962747
q4rqn8,7am579wop,35,True,83llpfdj,Solace Banks,Maestro,False,card,35,"6790 Cassandra Loop
Davidton, ME 00036",fulfilled,False,"6790 Cassandra Loop
Davidton, ME 00036",9ytcxpehi6xw76g5qhhl,nolanalec@yahoo.com,b298:90c6:ce22:e0aa:5906:4ec3:d8c:a455,+00(2)1650962747
q4rqn8,7am579wop,35,False,rhgbdlfu,Solace Banks,Maestro,False,card,35,"6790 Cassandra Loop
Davidton, ME 00036",fulfilled,False,"6790 Cassandra Loop
Davidton, ME 00036",9ytcxpehi6xw76g5qhhl,nolanalec@yahoo.com,b298:90c6:ce22:e0aa:5906:4ec3:d8c:a455,+00(2)1650962747
phfc5z,kvc38kle1,17,True,obe4ky4l,Vertex Bancorp,JCB 16 digit,False,card,17,"966 Jones Forks Suite 546
North Jesusshire, MI 55779-7683",fulfilled,False,"9811 Allison Harbors
Perryberg, SC 57620-9104",7318fn930cyfirv504xp,spencer77@reid.com,8.13.234.51,423.526.5373
phfc5z,kvc38kle1,17,True,h0heqcju,Vertex Bancorp,JCB 16 digit,False,card,17,"966 Jones Forks Suite 546
North Jesusshire, MI 55779-7683",fulfilled,False,"9811 Allison Harbors
Perryberg, SC 57620-9104",7318fn930cyfirv504xp,spencer77@reid.com,8.13.234.51,423.526.5373
phfc5z,bv4rt0waw,17,True,9udno8l3,Citizens First Banks,JCB 16 digit,False,card,17,"966 Jones Forks Suite 546
North Jesusshire, MI 55779-7683",fulfilled,False,"9811 Allison Harbors
Perryberg, SC 57620-9104",7318fn930cyfirv504xp,spencer77@reid.com,8.13.234.51,423.526.5373
phfc5z,bv4rt0waw,17,False,9pqd6ebh,Citizens First Banks,JCB 16 digit,False,card,17,"966 Jones Forks Suite 546
North Jesusshire, MI 55779-7683",fulfilled,False,"9811 Allison Harbors
Perryberg, SC 57620-9104",7318fn930cyfirv504xp,spencer77@reid.com,8.13.234.51,423.526.5373
7g535w,bv4rt0waw,33,False,62dks9yz,Citizens First Banks,JCB 16 digit,False,card,33,"363 Michael Villages
Kristineburgh, NM 59002",failed,False,"9811 Allison Harbors
Perryberg, SC 57620-9104",7318fn930cyfirv504xp,spencer77@reid.com,8.13.234.51,423.526.5373
32rax6,73a2hlmnm,353,True,ftiso5mr,Her Majesty Trust,VISA 16 digit,False,card,353,"9596 Christian Bridge
West Nicholasbury, OR 90106-9840",fulfilled,True,"9596 Christian Bridge
West Nicholasbury, OR 90106-9840",at92v1f1r3shwbeujiap,uguzman@yahoo.com,151.245.182.84,(017)893-9493
9ekv8b,was3bq380,17,False,3f97a9jm,Fountain Financial Inc.,Voyager,False,card,17,"58408 Stacy Grove
Port Gregory, MD 11557-3871",fulfilled,False,"37549 Crawford Forest
Christopherside, KY 96656",7u2y3wsyj7ehzfao86md,ssmith@levine-harmon.biz,13ff:5a93:bc34:e190:5e4b:ac80:2e2d:6217,266-228-3021x90360
l4l6tx,was3bq380,24,False,uriznwe8,Fountain Financial Inc.,Voyager,False,card,24,"37549 Crawford Forest
Christopherside, KY 96656",fulfilled,False,"37549 Crawford Forest
Christopherside, KY 96656",7u2y3wsyj7ehzfao86md,ssmith@levine-harmon.biz,13ff:5a93:bc34:e190:5e4b:ac80:2e2d:6217,266-228-3021x90360
l4l6tx,k5xriv8co,24,True,qblbbsr6,His Majesty Bank Corp.,Maestro,True,card,24,"37549 Crawford Forest
Christopherside, KY 96656",fulfilled,False,"37549 Crawford Forest
Christopherside, KY 96656",7u2y3wsyj7ehzfao86md,ssmith@levine-harmon.biz,13ff:5a93:bc34:e190:5e4b:ac80:2e2d:6217,266-228-3021x90360
y50p63,was3bq380,36,True,6qb7pwgb,Fountain Financial Inc.,Voyager,False,card,36,"37549 Crawford Forest
Christopherside, KY 96656",fulfilled,False,"37549 Crawford Forest
Christopherside, KY 96656",7u2y3wsyj7ehzfao86md,ssmith@levine-harmon.biz,13ff:5a93:bc34:e190:5e4b:ac80:2e2d:6217,266-228-3021x90360
y50p63,k5xriv8co,36,True,cyob52xd,His Majesty Bank Corp.,Maestro,True,card,36,"37549 Crawford Forest
Christopherside, KY 96656",fulfilled,False,"37549 Crawford Forest
Christopherside, KY 96656",7u2y3wsyj7ehzfao86md,ssmith@levine-harmon.biz,13ff:5a93:bc34:e190:5e4b:ac80:2e2d:6217,266-228-3021x90360
y50p63,k5xriv8co,36,True,fu5bnafm,His Majesty Bank Corp.,Maestro,True,card,36,"37549 Crawford Forest
Christopherside, KY 96656",fulfilled,False,"37549 Crawford Forest
Christopherside, KY 96656",7u2y3wsyj7ehzfao86md,ssmith@levine-harmon.biz,13ff:5a93:bc34:e190:5e4b:ac80:2e2d:6217,266-228-3021x90360
y4a3bt,k5xriv8co,35,False,wpumno5r,His Majesty Bank Corp.,Maestro,True,card,35,"37549 Crawford Forest
Christopherside, KY 96656",pending,False,"37549 Crawford Forest
Christopherside, KY 96656",7u2y3wsyj7ehzfao86md,ssmith@levine-harmon.biz,13ff:5a93:bc34:e190:5e4b:ac80:2e2d:6217,266-228-3021x90360
xtmpum,k5xriv8co,32,False,th1lhv8t,His Majesty Bank Corp.,Maestro,True,card,32,"37549 Crawford Forest
Christopherside, KY 96656",fulfilled,False,"37549 Crawford Forest
Christopherside, KY 96656",7u2y3wsyj7ehzfao86md,ssmith@levine-harmon.biz,13ff:5a93:bc34:e190:5e4b:ac80:2e2d:6217,266-228-3021x90360
jp7kqk,0ma0yi3jg,41,False,55tz7m12,Her Majesty Trust,JCB 16 digit,False,card,41,"1089 Christopher Neck Suite 097
Scottmouth, GA 02587-6233",fulfilled,True,"49680 Brian Squares Apt. 122
Port Walterburgh, MH 02766-0708",z7xkuohhjbtiqs6q9rk9,feliciabrown@gmail.com,115.137.171.103,(226)129-2677
23cqz5,yu71nlc3z,19,True,xmzhdlhj,Vertex Bancorp,JCB 16 digit,False,card,19,"226 Steven Course
New Jaime, VI 82101-3297",failed,False,"938 Miranda Mountain
Alexandratown, AS 69640",ntl63nfd4sevm4xxvsyq,dianacook@gmail.com,710e:d9d9:1ef0:cdc:ed53:10d:2c7e:667e,764-447-7031
23cqz5,yu71nlc3z,19,False,mivfzxfz,Vertex Bancorp,JCB 16 digit,False,card,19,"226 Steven Course
New Jaime, VI 82101-3297",failed,False,"938 Miranda Mountain
Alexandratown, AS 69640",ntl63nfd4sevm4xxvsyq,dianacook@gmail.com,710e:d9d9:1ef0:cdc:ed53:10d:2c7e:667e,764-447-7031
gxeyl2,yu71nlc3z,20,False,6nfh2k77,Vertex Bancorp,JCB 16 digit,False,card,20,"938 Miranda Mountain
Alexandratown, AS 69640",fulfilled,False,"938 Miranda Mountain
Alexandratown, AS 69640",ntl63nfd4sevm4xxvsyq,dianacook@gmail.com,710e:d9d9:1ef0:cdc:ed53:10d:2c7e:667e,764-447-7031
zllwa6,wejtuspvr,37,True,odva1tei,Grand Credit Corporation,Mastercard,False,card,37,"585 Veronica Loop Suite 856
East Rebeccachester, AZ 55756",fulfilled,False,"585 Veronica Loop Suite 856
East Rebeccachester, AZ 55756",8fapmchbpcdesx94tnmb,cookbenjamin@hotmail.com,82.3.174.184,(287)694-5221x45370
zllwa6,wejtuspvr,37,True,7p1c81gx,Grand Credit Corporation,Mastercard,False,card,37,"585 Veronica Loop Suite 856
East Rebeccachester, AZ 55756",fulfilled,False,"585 Veronica Loop Suite 856
East Rebeccachester, AZ 55756",8fapmchbpcdesx94tnmb,cookbenjamin@hotmail.com,82.3.174.184,(287)694-5221x45370
zllwa6,wejtuspvr,37,False,wxb335un,Grand Credit Corporation,Mastercard,False,card,37,"585 Veronica Loop Suite 856
East Rebeccachester, AZ 55756",fulfilled,False,"585 Veronica Loop Suite 856
East Rebeccachester, AZ 55756",8fapmchbpcdesx94tnmb,cookbenjamin@hotmail.com,82.3.174.184,(287)694-5221x45370
znlrfn,wejtuspvr,14,False,hyknr1f4,Grand Credit Corporation,Mastercard,False,card,14,"5936 Logan Forge Apt. 622
North Kevinshire, NV 15030-8421",fulfilled,False,"585 Veronica Loop Suite 856
East Rebeccachester, AZ 55756",8fapmchbpcdesx94tnmb,cookbenjamin@hotmail.com,82.3.174.184,(287)694-5221x45370
rl4qc1,wejtuspvr,49,False,1qfz6ocd,Grand Credit Corporation,Mastercard,False,card,49,"585 Veronica Loop Suite 856
East Rebeccachester, AZ 55756",fulfilled,False,"585 Veronica Loop Suite 856
East Rebeccachester, AZ 55756",8fapmchbpcdesx94tnmb,cookbenjamin@hotmail.com,82.3.174.184,(287)694-5221x45370
6s4aem,wejtuspvr,43,False,mctz3wea,Grand Credit Corporation,Mastercard,False,card,43,"585 Veronica Loop Suite 856
East Rebeccachester, AZ 55756",fulfilled,False,"585 Veronica Loop Suite 856
East Rebeccachester, AZ 55756",8fapmchbpcdesx94tnmb,cookbenjamin@hotmail.com,82.3.174.184,(287)694-5221x45370
u5a84z,r2v5bgqxf,31,False,yjfirs14,Her Majesty Trust,VISA 16 digit,False,card,31,"702 Richard Dale Suite 484
New Paula, CT 56858-8909",fulfilled,True,"1292 Tricia Key Suite 062
Marthabury, KS 40445",znzp16ko7mtwjfxgrle4,joserowland@jones.com,152.211.139.83,698-954-1805
809d5o,f3l73qqm9,46,False,hrzejsy4,Grand Credit Corporation,American Express,False,card,46,"1292 Tricia Key Suite 062
Marthabury, KS 40445",fulfilled,True,"1292 Tricia Key Suite 062
Marthabury, KS 40445",znzp16ko7mtwjfxgrle4,joserowland@jones.com,152.211.139.83,698-954-1805
734b9q,f3l73qqm9,16,False,6xtouwt2,Grand Credit Corporation,American Express,False,card,16,"1292 Tricia Key Suite 062
Marthabury, KS 40445",fulfilled,True,"1292 Tricia Key Suite 062
Marthabury, KS 40445",znzp16ko7mtwjfxgrle4,joserowland@jones.com,152.211.139.83,698-954-1805
02x0ec,yym5xo9qi,15,False,u2mtko2f,Citizens First Banks,Diners Club / Carte Blanche,False,card,15,"15587 Rios Center
East Dawn, AR 22196",fulfilled,True,"1292 Tricia Key Suite 062
Marthabury, KS 40445",znzp16ko7mtwjfxgrle4,joserowland@jones.com,152.211.139.83,698-954-1805
wg4ai4,6954oj7dx,18,False,61k4wiml,His Majesty Bank Corp.,JCB 16 digit,False,paypal,18,"PSC 6562, Box 6787
APO AE 05203",failed,False,"258 Teresa Crescent Apt. 167
Rodriguezmouth, AS 13930",9gyjtadv75scvq723pow,pattersonphilip@yahoo.com,d1ca:57d4:7c58:8cd4:e100:99d8:3fd6:92f9,(425)200-2228
dkwhx7,6954oj7dx,16,False,tuyrl147,His Majesty Bank Corp.,JCB 16 digit,False,paypal,16,"258 Teresa Crescent Apt. 167
Rodriguezmouth, AS 13930",fulfilled,False,"258 Teresa Crescent Apt. 167
Rodriguezmouth, AS 13930",9gyjtadv75scvq723pow,pattersonphilip@yahoo.com,d1ca:57d4:7c58:8cd4:e100:99d8:3fd6:92f9,(425)200-2228
5ref00,6954oj7dx,39,False,cattpxq6,His Majesty Bank Corp.,JCB 16 digit,False,paypal,39,"PSC 0481, Box 8369
APO AP 33323-5409",pending,False,"258 Teresa Crescent Apt. 167
Rodriguezmouth, AS 13930",9gyjtadv75scvq723pow,pattersonphilip@yahoo.com,d1ca:57d4:7c58:8cd4:e100:99d8:3fd6:92f9,(425)200-2228
4clclj,ujky4teqc,37,False,kn2hi7mn,Grand Credit Corporation,American Express,False,card,37,"968 Lisa Fall
Lake Arianashire, DC 66544-2874",fulfilled,False,"258 Teresa Crescent Apt. 167
Rodriguezmouth, AS 13930",9gyjtadv75scvq723pow,pattersonphilip@yahoo.com,d1ca:57d4:7c58:8cd4:e100:99d8:3fd6:92f9,(425)200-2228
qfteet,7b7gmp8al,12,False,ixardum8,Citizens First Banks,VISA 16 digit,False,card,12,"872 Ashley Island Apt. 254
East Anthonytown, LA 10352",failed,True,"872 Ashley Island Apt. 254
East Anthonytown, LA 10352",e3prs7zh4ueieiwlkud7,hj8maoy@1jcfcxs7,769a:4538:2bd2:8213:85ed:ca71:1ea3:dcd9,03115487766
8a35qi,7b7gmp8al,48,True,01qy7cu0,Citizens First Banks,VISA 16 digit,False,card,48,"872 Ashley Island Apt. 254
East Anthonytown, LA 10352",failed,True,"872 Ashley Island Apt. 254
East Anthonytown, LA 10352",e3prs7zh4ueieiwlkud7,hj8maoy@1jcfcxs7,769a:4538:2bd2:8213:85ed:ca71:1ea3:dcd9,03115487766
8a35qi,7b7gmp8al,48,False,b2llml7i,Citizens First Banks,VISA 16 digit,False,card,48,"872 Ashley Island Apt. 254
East Anthonytown, LA 10352",failed,True,"872 Ashley Island Apt. 254
East Anthonytown, LA 10352",e3prs7zh4ueieiwlkud7,hj8maoy@1jcfcxs7,769a:4538:2bd2:8213:85ed:ca71:1ea3:dcd9,03115487766
sw4bii,7b7gmp8al,41,False,cwqkwqg6,Citizens First Banks,VISA 16 digit,False,card,41,"872 Ashley Island Apt. 254
East Anthonytown, LA 10352",fulfilled,True,"872 Ashley Island Apt. 254
East Anthonytown, LA 10352",e3prs7zh4ueieiwlkud7,hj8maoy@1jcfcxs7,769a:4538:2bd2:8213:85ed:ca71:1ea3:dcd9,03115487766
5xh1fc,7b7gmp8al,29,False,ao9gm8ru,Citizens First Banks,VISA 16 digit,False,card,29,"872 Ashley Island Apt. 254
East Anthonytown, LA 10352",fulfilled,True,"872 Ashley Island Apt. 254
East Anthonytown, LA 10352",e3prs7zh4ueieiwlkud7,hj8maoy@1jcfcxs7,769a:4538:2bd2:8213:85ed:ca71:1ea3:dcd9,03115487766
m6pkzg,pr3xs6kdy,22,False,eyudgsxk,Fountain Financial Inc.,VISA 13 digit,False,paypal,22,"872 Ashley Island Apt. 254
East Anthonytown, LA 10352",fulfilled,True,"872 Ashley Island Apt. 254
East Anthonytown, LA 10352",e3prs7zh4ueieiwlkud7,hj8maoy@1jcfcxs7,769a:4538:2bd2:8213:85ed:ca71:1ea3:dcd9,03115487766
np9ggp,l1qil6tjh,44,False,gec3i717,Bastion Banks,American Express,False,card,44,"445 Nicole Hollow
Carterton, FM 48532",fulfilled,False,"445 Nicole Hollow
Carterton, FM 48532",m97tf30d9wpav4njjfbm,finleybrianna@yahoo.com,233.79.136.157,255-915-9059x3369
8zs126,l1qil6tjh,43,True,e9cfoezm,Bastion Banks,American Express,False,card,43,"445 Nicole Hollow
Carterton, FM 48532",failed,False,"445 Nicole Hollow
Carterton, FM 48532",m97tf30d9wpav4njjfbm,finleybrianna@yahoo.com,233.79.136.157,255-915-9059x3369
8zs126,l1qil6tjh,43,True,vln8ddqj,Bastion Banks,American Express,False,card,43,"445 Nicole Hollow
Carterton, FM 48532",failed,False,"445 Nicole Hollow
Carterton, FM 48532",m97tf30d9wpav4njjfbm,finleybrianna@yahoo.com,233.79.136.157,255-915-9059x3369
9416gf,l1qil6tjh,41,False,20fwt83g,Bastion Banks,American Express,False,card,41,"445 Nicole Hollow
Carterton, FM 48532",fulfilled,False,"445 Nicole Hollow
Carterton, FM 48532",m97tf30d9wpav4njjfbm,finleybrianna@yahoo.com,233.79.136.157,255-915-9059x3369
6avmqe,l1qil6tjh,16,True,ybvvmxmd,Bastion Banks,American Express,False,card,16,"445 Nicole Hollow
Carterton, FM 48532",fulfilled,False,"445 Nicole Hollow
Carterton, FM 48532",m97tf30d9wpav4njjfbm,finleybrianna@yahoo.com,233.79.136.157,255-915-9059x3369
6avmqe,l1qil6tjh,16,True,203fxp7y,Bastion Banks,American Express,False,card,16,"445 Nicole Hollow
Carterton, FM 48532",fulfilled,False,"445 Nicole Hollow
Carterton, FM 48532",m97tf30d9wpav4njjfbm,finleybrianna@yahoo.com,233.79.136.157,255-915-9059x3369
6avmqe,l1qil6tjh,16,False,7sajyzm4,Bastion Banks,American Express,False,card,16,"445 Nicole Hollow
Carterton, FM 48532",fulfilled,False,"445 Nicole Hollow
Carterton, FM 48532",m97tf30d9wpav4njjfbm,finleybrianna@yahoo.com,233.79.136.157,255-915-9059x3369
l4hhqu,6ke43eyg9,37,False,hpcgclef,r,Voyager,False,card,37,"398 Latasha Canyon
Kathyland, LA 36717-2161",failed,True,"398 Latasha Canyon
Kathyland, LA 36717-2161",ewc3gyloi1ing9o64jpt,suzanne21@gmail.com,4834:7ccb:15de:9123:5658:42c3:cc50:79f,1-043-962-2576
z2x7az,6ke43eyg9,31,True,vdwjlp18,r,Voyager,False,card,31,"94922 Robert Park
Kellyhaven, OK 36922-3583",fulfilled,True,"398 Latasha Canyon
Kathyland, LA 36717-2161",ewc3gyloi1ing9o64jpt,suzanne21@gmail.com,4834:7ccb:15de:9123:5658:42c3:cc50:79f,1-043-962-2576
z2x7az,6ke43eyg9,31,False,5mub2d51,r,Voyager,False,card,31,"94922 Robert Park
Kellyhaven, OK 36922-3583",fulfilled,True,"398 Latasha Canyon
Kathyland, LA 36717-2161",ewc3gyloi1ing9o64jpt,suzanne21@gmail.com,4834:7ccb:15de:9123:5658:42c3:cc50:79f,1-043-962-2576
910715,5i61lz4t2,24,True,jreh2bkw,B,Discover,False,bitcoin,24,"398 Latasha Canyon
Kathyland, LA 36717-2161",fulfilled,True,"398 Latasha Canyon
Kathyland, LA 36717-2161",ewc3gyloi1ing9o64jpt,suzanne21@gmail.com,4834:7ccb:15de:9123:5658:42c3:cc50:79f,1-043-962-2576
910715,5i61lz4t2,24,False,95qmlxm7,B,Discover,False,bitcoin,24,"398 Latasha Canyon
Kathyland, LA 36717-2161",fulfilled,True,"398 Latasha Canyon
Kathyland, LA 36717-2161",ewc3gyloi1ing9o64jpt,suzanne21@gmail.com,4834:7ccb:15de:9123:5658:42c3:cc50:79f,1-043-962-2576
3ougge,opyep1aoj,11,True,qenelvvf,Rose Bancshares,VISA 16 digit,False,card,11,"11704 Andrew Villages Apt. 035
Jamesfurt, OR 49817-0470",fulfilled,True,"11704 Andrew Villages Apt. 035
Jamesfurt, OR 49817-0470",311kdz4c1210iixltk2j,johnlowery@gmail.com,42b3:df19:86fe:abd9:dafe:f6c1:eb76:c72,04712252182
3ougge,opyep1aoj,11,False,w5wkltds,Rose Bancshares,VISA 16 digit,False,card,11,"11704 Andrew Villages Apt. 035
Jamesfurt, OR 49817-0470",fulfilled,True,"11704 Andrew Villages Apt. 035
Jamesfurt, OR 49817-0470",311kdz4c1210iixltk2j,johnlowery@gmail.com,42b3:df19:86fe:abd9:dafe:f6c1:eb76:c72,04712252182
6p7c0x,opyep1aoj,42,False,m0vig74t,Rose Bancshares,VISA 16 digit,False,card,42,"5015 Harrison Fields Suite 162
Sheppardfort, FL 39092",fulfilled,True,"11704 Andrew Villages Apt. 035
Jamesfurt, OR 49817-0470",311kdz4c1210iixltk2j,johnlowery@gmail.com,42b3:df19:86fe:abd9:dafe:f6c1:eb76:c72,04712252182
dd8z28,opyep1aoj,37,False,ao66pcnh,Rose Bancshares,VISA 16 digit,False,card,37,"11704 Andrew Villages Apt. 035
Jamesfurt, OR 49817-0470",fulfilled,True,"11704 Andrew Villages Apt. 035
Jamesfurt, OR 49817-0470",311kdz4c1210iixltk2j,johnlowery@gmail.com,42b3:df19:86fe:abd9:dafe:f6c1:eb76:c72,04712252182
0b6r24,opyep1aoj,30,True,h1zprjml,Rose Bancshares,VISA 16 digit,False,card,30,"11704 Andrew Villages Apt. 035
Jamesfurt, OR 49817-0470",fulfilled,True,"11704 Andrew Villages Apt. 035
Jamesfurt, OR 49817-0470",311kdz4c1210iixltk2j,johnlowery@gmail.com,42b3:df19:86fe:abd9:dafe:f6c1:eb76:c72,04712252182
0b6r24,opyep1aoj,30,False,0ltw4chk,Rose Bancshares,VISA 16 digit,False,card,30,"11704 Andrew Villages Apt. 035
Jamesfurt, OR 49817-0470",fulfilled,True,"11704 Andrew Villages Apt. 035
Jamesfurt, OR 49817-0470",311kdz4c1210iixltk2j,johnlowery@gmail.com,42b3:df19:86fe:abd9:dafe:f6c1:eb76:c72,04712252182
9eubwc,opyep1aoj,12,False,aoyfjmwf,Rose Bancshares,VISA 16 digit,False,card,12,"62515 Holly Court
Lopezton, AR 45419-4146",fulfilled,True,"11704 Andrew Villages Apt. 035
Jamesfurt, OR 49817-0470",311kdz4c1210iixltk2j,johnlowery@gmail.com,42b3:df19:86fe:abd9:dafe:f6c1:eb76:c72,04712252182
g54w0y,gcg213ko9,16,True,j8eo5x52,Bulwark Trust Corp.,Discover,True,bitcoin,16,"1018 Johnny Vista Suite 429
North Daniel, CO 58465-5970",fulfilled,False,"73802 Aaron Field Apt. 622
Port Lisa, MO 01167",3wqhnieu6nbcis8x7h3j,kristaavery@lewis-baird.com,180.223.72.88,242.165.5396x07020
d5r0n3,d1nvhtt2q,14,False,h469bpo6,Bulwark Trust Corp.,Diners Club / Carte Blanche,False,card,14,"0378 Sanders View Suite 401
West Joanna, NC 12504",fulfilled,True,"046 Carson Crescent
South Jacksonview, NV 22839-2652",c3r2qzqwc9anp6utob7n,cathy42@gibson.com,7493:ab04:47ff:3a14:67d6:a128:a5b6:1500,754.248.6239x43965
8lc2cq,d1nvhtt2q,23,False,vj05ozm5,Bulwark Trust Corp.,Diners Club / Carte Blanche,False,card,23,"046 Carson Crescent
South Jacksonview, NV 22839-2652",fulfilled,True,"046 Carson Crescent
South Jacksonview, NV 22839-2652",c3r2qzqwc9anp6utob7n,cathy42@gibson.com,7493:ab04:47ff:3a14:67d6:a128:a5b6:1500,754.248.6239x43965
ssqc0h,rz1xfmc67,50,False,aziryp5p,His Majesty Bank Corp.,Mastercard,False,card,50,"913 Rivas Island
Hallburgh, GU 81505-6573",fulfilled,True,"046 Carson Crescent
South Jacksonview, NV 22839-2652",c3r2qzqwc9anp6utob7n,cathy42@gibson.com,7493:ab04:47ff:3a14:67d6:a128:a5b6:1500,754.248.6239x43965
